Time - soundlvl	Amplitude - soundlvl	Unnamed: 2	Unnamed: 3	Frequency (Hz) - soundlvl (Power Spectrum)	Amplitude - soundlvl (Power Spectrum)
0.0071	0.78275			710.0	7.15779e-09
0.00715	0.795504			715.0	1.63375e-08
0.0072	0.787851			720.0	1.15303e-08
0.00725	0.78275			725.0	1.13069e-08
0.0073	0.792953			730.0	1.03342e-08
0.00735	0.792953			735.0	3.21091e-09
0.0074	0.7853			740.0	3.09677e-08
0.00745	0.798054			745.0	1.355e-08
0.0075	0.798054			750.0	2.22351e-08
0.00755	0.787851			755.0	2.28424e-08
0.0076	0.792953			760.0	9.03763e-09
0.00765	0.78275			765.0	1.99393e-08
0.0077	0.787851			770.0	3.65469e-08
0.00775	0.792953			775.0	2.26249e-08
0.0078	0.798054			780.0	5.85434e-09
0.00785	0.798054			785.0	3.6762e-09
0.0079	0.787851			790.0	9.30808e-09
0.00795	0.792953			795.0	4.10147e-08
0.008	0.790402			800.0	2.27619e-08
0.00805	0.78275			805.0	1.47275e-08
0.0081	0.790402			810.0	3.72625e-08
0.00815	0.798054			815.0	3.1609e-08
0.0082	0.792953			820.0	6.28664e-09
0.00825	0.792953			825.0	7.04802e-09
0.0083	0.792953			830.0	2.40846e-09
0.00835	0.78275			835.0	2.53865e-09
0.0084	0.792953			840.0	1.92995e-08
0.00845	0.798054			845.0	2.04499e-08
0.0085	0.792953			850.0	9.13572e-09
0.00855	0.792953			855.0	1.21198e-10
0.0086	0.800605			860.0	1.28727e-08
0.00865	0.790402			865.0	3.43302e-08
0.0087	0.78275			870.0	9.29255e-08
0.00875	0.787851			875.0	2.60164e-08
0.0088	0.798054			880.0	9.49615e-10
0.00885	0.795504			885.0	3.97698e-09
0.0089	0.787851			890.0	1.1283e-08
0.00895	0.795504			895.0	8.36435e-09
0.009	0.790402			900.0	4.43613e-09
0.00905	0.7853			905.0	4.49446e-09
0.0091	0.792953			910.0	9.49991e-09
0.00915	0.798054			915.0	1.94428e-08
0.0092	0.78275			920.0	3.77803e-08
0.00925	0.790402			925.0	5.99475e-09
0.0093	0.795504			930.0	1.7723e-09
0.00935	0.792953			935.0	3.4596e-10
0.0094	0.790402			940.0	8.94165e-10
0.00945	0.790402			945.0	1.01208e-08
0.0095	0.795504			950.0	1.55e-08
0.00955	0.792953			955.0	8.24315e-09
0.0096	0.787851			960.0	8.05216e-09
0.00965	0.792953			965.0	4.71324e-09
0.0097	0.798054			970.0	5.30477e-09
0.00975	0.787851			975.0	5.93844e-09
0.0098	0.798054			980.0	8.21129e-09
0.00985	0.792953			985.0	1.2029e-08
0.0099	0.792953			990.0	8.37088e-09
0.00995	0.78275			995.0	1.21474e-08
0.01	0.790402			1000.0	7.5181e-09
0.01005	0.808258			1005.0	3.69962e-08
0.0101	0.790402			1010.0	5.17348e-09
0.01015	0.795504			1015.0	3.16287e-08
0.0102	0.795504			1020.0	9.69494e-09
0.01025	0.800605			1025.0	6.56007e-10
0.0103	0.790402			1030.0	1.30438e-08
0.01035	0.787851			1035.0	6.20804e-08
0.0104	0.798054			1040.0	6.31781e-08
0.01045	0.795504			1045.0	2.58452e-08
0.0105	0.790402			1050.0	1.00158e-10
0.01055	0.792953			1055.0	1.89074e-09
0.0106	0.790402			1060.0	2.28858e-09
0.01065	0.792953			1065.0	8.28211e-10
0.0107	0.790402			1070.0	3.1174e-09
0.01075	0.790402			1075.0	2.55487e-09
0.0108	0.800605			1080.0	3.52237e-11
0.01085	0.7853			1085.0	6.89763e-09
0.0109	0.795504			1090.0	1.88132e-08
0.01095	0.787851			1095.0	7.87438e-09
0.011	0.795504			1100.0	2.93694e-09
0.01105	0.7853			1105.0	6.03072e-10
0.0111	0.790402			1110.0	2.04672e-09
0.01115	0.7853			1115.0	2.49798e-08
0.0112	0.792953			1120.0	4.66576e-08
0.01125	0.78275			1125.0	6.25736e-08
0.0113	0.790402			1130.0	3.74601e-08
0.01135	0.795504			1135.0	2.9246e-08
0.0114	0.792953			1140.0	8.4283e-09
0.01145	0.7853			1145.0	1.0056e-08
0.0115	0.787851			1150.0	4.13926e-08
0.01155	0.792953			1155.0	4.78413e-08
0.0116	0.792953			1160.0	2.50997e-08
0.01165	0.792953			1165.0	6.72772e-09
0.0117	0.798054			1170.0	3.55623e-09
0.01175	0.798054			1175.0	1.39745e-09
0.0118	0.795504			1180.0	1.79146e-09
0.01185	0.787851			1185.0	1.4443e-08
0.0119	0.792953			1190.0	5.38234e-09
0.01195	0.795504			1195.0	1.3057e-08
0.012	0.795504			1200.0	1.01558e-08
0.01205	0.792953			1205.0	9.98703e-09
0.0121	0.798054			1210.0	2.91349e-08
0.01215	0.798054			1215.0	2.30216e-08
0.0122	0.790402			1220.0	3.22175e-09
0.01225	0.7853			1225.0	1.55841e-08
0.0123	0.795504			1230.0	1.26771e-08
0.01235	0.795504			1235.0	3.78435e-08
0.0124	0.792953			1240.0	2.01455e-08
0.01245	0.795504			1245.0	4.03884e-09
0.0125	0.792953			1250.0	3.52077e-09
0.01255	0.792953			1255.0	5.32668e-09
0.0126	0.790402			1260.0	1.59982e-09
0.01265	0.7853			1265.0	7.26504e-09
0.0127	0.792953			1270.0	4.17804e-08
0.01275	0.798054			1275.0	2.26831e-08
0.0128	0.798054			1280.0	8.82466e-09
0.01285	0.792953			1285.0	3.32881e-08
0.0129	0.792953			1290.0	1.85144e-08
0.01295	0.795504			1295.0	5.73815e-08
0.013	0.800605			1300.0	3.11616e-08
0.01305	0.798054			1305.0	1.30042e-09
0.0131	0.7853			1310.0	7.34016e-10
0.01315	0.795504			1315.0	5.8157e-09
0.0132	0.795504			1320.0	1.36806e-09
0.01325	0.792953			1325.0	9.59869e-09
0.0133	0.777648			1330.0	2.98524e-08
0.01335	0.790402			1335.0	1.30783e-08
0.0134	0.795504			1340.0	1.52101e-08
0.01345	0.800605			1345.0	2.00299e-08
0.0135	0.795504			1350.0	1.3069e-08
0.01355	0.795504			1355.0	4.53945e-09
0.0136	0.800605			1360.0	1.00277e-09
0.01365	0.790402			1365.0	6.77122e-09
0.0137	0.787851			1370.0	3.8951e-09
0.01375	0.787851			1375.0	8.52293e-10
0.0138	0.792953			1380.0	1.93263e-09
0.01385	0.792953			1385.0	1.8557e-08
0.0139	0.805707			1390.0	3.85498e-08
0.01395	0.787851			1395.0	1.10036e-08
0.014	0.798054			1400.0	1.61032e-08
0.01405	0.792953			1405.0	2.49338e-08
0.0141	0.7853			1410.0	1.18636e-08
0.01415	0.7853			1415.0	5.37859e-08
0.0142	0.792953			1420.0	3.79731e-08
0.01425	0.798054			1425.0	1.65051e-09
0.0143	0.803156			1430.0	1.31948e-09
0.01435	0.792953			1435.0	7.19914e-09
0.0144	0.790402			1440.0	6.26509e-09
0.01445	0.795504			1445.0	3.07391e-09
0.0145	0.798054			1450.0	1.25017e-09
0.01455	0.798054			1455.0	2.79393e-09
0.0146	0.780199			1460.0	5.4375e-09
0.01465	0.792953			1465.0	1.58021e-08
0.0147	0.795504			1470.0	3.20201e-08
0.01475	0.803156			1475.0	6.22063e-08
0.0148	0.798054			1480.0	4.12291e-08
0.01485	0.790402			1485.0	6.63258e-09
0.0149	0.792953			1490.0	2.87953e-08
0.01495	0.792953			1495.0	4.89108e-08
0.015	0.787851			1500.0	1.85955e-08
0.01505	0.790402			1505.0	8.60077e-10
0.0151	0.790402			1510.0	1.22261e-09
0.01515	0.800605			1515.0	8.25742e-09
0.0152	0.798054			1520.0	2.93357e-08
0.01525	0.792953			1525.0	1.71352e-08
0.0153	0.7853			1530.0	4.44962e-09
0.01535	0.792953			1535.0	1.57194e-09
0.0154	0.790402			1540.0	3.14817e-09
0.01545	0.795504			1545.0	1.68912e-08
0.0155	0.787851			1550.0	1.51395e-08
0.01555	0.795504			1555.0	1.28171e-08
0.0156	0.795504			1560.0	1.04423e-08
0.01565	0.798054			1565.0	1.27536e-08
0.0157	0.790402			1570.0	4.07269e-09
0.01575	0.787851			1575.0	1.41938e-08
0.0158	0.790402			1580.0	7.32072e-09
0.01585	0.798054			1585.0	5.43753e-09
0.0159	0.792953			1590.0	7.74382e-09
0.01595	0.787851			1595.0	9.97327e-09
0.016	0.792953			1600.0	1.17932e-08
0.01605	0.805707			1605.0	6.90954e-12
0.0161	0.800605			1610.0	1.56488e-08
0.01615	0.795504			1615.0	2.45308e-08
0.0162	0.792953			1620.0	7.33824e-09
0.01625	0.798054			1625.0	6.43712e-09
0.0163	0.800605			1630.0	1.83279e-08
0.01635	0.792953			1635.0	3.24888e-08
0.0164	0.792953			1640.0	1.46808e-08
0.01645	0.790402			1645.0	3.54286e-09
0.0165	0.792953			1650.0	2.62886e-08
0.01655	0.800605			1655.0	1.31595e-08
0.0166	0.792953			1660.0	3.92588e-09
0.01665	0.790402			1665.0	6.60384e-09
0.0167	0.792953			1670.0	7.04555e-09
0.01675	0.798054			1675.0	4.35408e-09
0.0168	0.798054			1680.0	7.62875e-09
0.01685	0.792953			1685.0	1.44514e-08
0.0169	0.792953			1690.0	6.35104e-09
0.01695	0.803156			1695.0	5.78837e-09
0.017	0.803156			1700.0	2.44179e-08
0.01705	0.803156			1705.0	2.28284e-08
0.0171	0.792953			1710.0	1.35349e-08
0.01715	0.792953			1715.0	1.24665e-08
0.0172	0.800605			1720.0	1.95734e-08
0.01725	0.800605			1725.0	9.62302e-09
0.0173	0.792953			1730.0	1.77668e-08
0.01735	0.798054			1735.0	1.9901e-08
0.0174	0.790402			1740.0	1.86812e-08
0.01745	0.795504			1745.0	4.30322e-09
