Time - piezo	Amplitude - piezo	Unnamed: 2	Unnamed: 3	Frequency [Hz] - piezo (Power Spectrum)	Amplitude - piezo (Power Spectrum)
0.0058	0.00313188			580.0	5.72685e-07
0.00585	0.00568023			585.0	7.3096e-08
0.0059	0.00440605			590.0	1.39264e-07
0.00595	-0.00069066			595.0	2.03719e-07
0.006	0.000583518			600.0	2.4642e-07
0.00605	-0.00196484			605.0	1.36518e-07
0.0061	-0.0045132			610.0	5.44687e-08
0.00615	-0.00196484			615.0	1.96449e-08
0.0062	-0.00323902			620.0	4.9127e-08
0.00625	-0.00706155			625.0	1.65818e-08
0.0063	-0.0045132			630.0	1.11867e-07
0.00635	-0.0045132			635.0	1.13659e-07
0.0064	-0.00960991			640.0	5.61103e-07
0.00645	-0.00323902			645.0	5.04456e-07
0.0065	-0.00706155			650.0	4.99712e-08
0.00655	-0.00960991			655.0	1.71445e-08
0.0066	-0.0045132			660.0	7.17145e-08
0.00665	-0.00578737			665.0	4.08356e-08
0.0067	-0.00578737			670.0	2.91273e-08
0.00675	-0.00196484			675.0	9.02878e-08
0.0068	-0.00578737			680.0	6.13969e-08
0.00685	-0.00960991			685.0	1.39935e-08
0.0069	-0.00833573			690.0	6.56665e-09
0.00695	-0.0045132			695.0	2.7208e-08
0.007	-0.00706155			700.0	9.87654e-08
0.00705	-0.00578737			705.0	2.78337e-08
0.0071	-0.00323902			710.0	2.0838e-09
0.00715	-0.00960991			715.0	1.93011e-08
0.0072	-0.00706155			720.0	9.86509e-09
0.00725	-0.00578737			725.0	1.68996e-08
0.0073	-0.00578737			730.0	4.2633e-09
0.00735	-0.00706155			735.0	5.42202e-09
0.0074	-0.00323902			740.0	1.7805e-09
0.00745	-0.00578737			745.0	1.44109e-09
0.0075	-0.00833573			750.0	6.0235e-10
0.00755	-0.0045132			755.0	2.89158e-09
0.0076	-0.00578737			760.0	4.48279e-10
0.00765	-0.0108841			765.0	2.41924e-10
0.0077	-0.00578737			770.0	2.50958e-09
0.00775	-0.00196484			775.0	4.34131e-09
0.0078	-0.0147066			780.0	1.02756e-09
0.00785	-0.00960991			785.0	1.50743e-09
0.0079	-0.00323902			790.0	8.9864e-10
0.00795	-0.0045132			795.0	5.31517e-09
0.008	-0.00960991			800.0	2.01902e-09
0.00805	-0.00706155			805.0	2.51316e-09
0.0081	-0.00706155			810.0	1.00568e-09
0.00815	-0.00706155			815.0	1.65788e-09
0.0082	-0.00578737			820.0	7.0464e-09
0.00825	-0.00196484			825.0	8.48661e-09
0.0083	-0.00323902			830.0	6.82833e-09
0.00835	-0.00706155			835.0	3.38258e-09
0.0084	0.00313188			840.0	2.09139e-08
