Time - soundlvl	Amplitude - soundlvl	Unnamed: 2	Unnamed: 3	Frequency (Hz) - soundlvl (Power Spectrum)	Amplitude - soundlvl (Power Spectrum)
0.01915	1.42555			1915.0	1.18014e-07
0.0192	1.4128			1920.0	9.57814e-07
0.01925	1.39494			1925.0	1.44939e-08
0.0193	1.40259			1930.0	4.44409e-07
0.01935	1.37709			1935.0	6.15266e-07
0.0194	1.38729			1940.0	5.41813e-07
0.01945	1.39239			1945.0	1.81111e-07
0.0195	1.39239			1950.0	1.78605e-08
0.01955	1.40514			1955.0	2.62072e-07
0.0196	1.4128			1960.0	3.37186e-07
0.01965	1.40514			1965.0	2.23039e-07
0.0197	1.39239			1970.0	3.61658e-07
0.01975	1.38474			1975.0	5.82159e-07
0.0198	1.36433			1980.0	1.74621e-07
0.01985	1.36433			1985.0	9.79567e-08
0.0199	1.39494			1990.0	2.71935e-07
0.01995	1.423			1995.0	6.35604e-07
0.02	1.41535			2000.0	3.01218e-07
0.02005	1.40004			2005.0	2.38144e-07
0.0201	1.37198			2010.0	1.44094e-07
0.02015	1.40004			2015.0	1.01084e-08
0.0202	1.43065			2020.0	3.71629e-09
0.02025	1.40259			2025.0	1.20724e-07
0.0203	1.39239			2030.0	3.1314e-07
0.02035	1.39239			2035.0	1.89069e-07
0.0204	1.40514			2040.0	2.03976e-07
0.02045	1.39749			2045.0	7.10625e-08
0.0205	1.38984			2050.0	2.58451e-07
0.02055	1.36943			2055.0	3.02783e-07
0.0206	1.36433			2060.0	2.91407e-08
0.02065	1.39239			2065.0	3.47989e-07
0.0207	1.4179			2070.0	8.15494e-08
0.02075	1.42555			2075.0	6.21139e-08
0.0208	1.423			2080.0	5.68644e-08
0.02085	1.37964			2085.0	1.06506e-07
0.0209	1.37453			2090.0	1.35608e-07
0.02095	1.36433			2095.0	5.09299e-07
0.021	1.37709			2100.0	6.95645e-07
0.02105	1.38729			2105.0	7.04785e-08
0.0211	1.39239			2110.0	8.42239e-08
