Time - soundlvl	Amplitude - soundlvl	Unnamed: 2	Unnamed: 3	Frequency (Hz) - soundlvl (Power Spectrum)	Amplitude - soundlvl (Power Spectrum)
0.00715	1.46636			715.0	2.4234e-05
0.0072	1.60411			720.0	3.84654e-05
0.00725	1.51228			725.0	1.7444299999999998e-05
0.0073	1.43065			730.0	3.20439e-05
0.00735	1.46891			735.0	1.88397e-05
0.0074	1.51993			740.0	5.05543e-06
0.00745	1.44851			745.0	8.32199e-05
0.0075	1.39494			750.0	0.000130684
0.00755	1.43575			755.0	8.42316e-05
0.0076	1.49442			760.0	4.20925e-05
0.00765	1.46636			765.0	6.66028e-05
0.0077	1.39239			770.0	0.000113922
0.00775	1.36433			775.0	0.000105572
0.0078	1.4128			780.0	0.000176893
0.00785	1.38729			785.0	0.000247795
0.0079	1.38474			790.0	7.44242e-05
0.00795	1.40004			795.0	5.42681e-05
0.008	1.46126			800.0	8.12361e-05
0.00805	1.39494			805.0	2.42485e-05
0.0081	1.31332			810.0	0.000123982
0.00815	1.37453			815.0	0.000313472
0.0082	1.38219			820.0	0.000225289
0.00825	1.34137			825.0	0.000383495
0.0083	1.32862			830.0	0.000603167
0.00835	1.38474			835.0	0.000516085
0.0084	1.38219			840.0	0.000201273
0.00845	1.33117			845.0	1.34155e-06
0.0085	1.31332			850.0	0.000145393
0.00855	1.28526			855.0	0.000223555
0.0086	1.27505			860.0	0.000124652
0.00865	1.29036			865.0	2.30601e-05
0.0087	1.28526			870.0	3.56959e-06
0.00875	1.22404			875.0	2.6802e-06
0.0088	1.18833			880.0	2.2197e-06
0.00885	1.23169			885.0	1.3535e-06
0.0089	1.2776			890.0	6.27769e-07
0.00895	1.30056			895.0	3.97158e-07
0.009	1.33882			900.0	1.14336e-07
0.00905	1.40514			905.0	1.42489e-06
0.0091	1.48422			910.0	3.2686e-07
0.00915	1.48677			915.0	1.66196e-07
0.0092	1.4077			920.0	3.12247e-07
0.00925	1.38729			925.0	1.09891e-06
0.0093	1.47657			930.0	4.04044e-07
0.00935	1.60411			935.0	1.35549e-06
0.0094	1.56584			940.0	8.20647e-08
0.00945	1.46891			945.0	1.50476e-06
0.0095	1.41535			950.0	9.42919e-07
0.00955	1.423			955.0	9.02671e-07
0.0096	1.44851			960.0	3.48828e-06
