Time - piezo	Amplitude - piezo	Unnamed: 2	Unnamed: 3	Frequency [Hz] - piezo (Power Spectrum)	Amplitude - piezo (Power Spectrum)
0.01125	-0.017255			1125.0	1.1851e-09
0.0113	-0.0134324			1130.0	1.34452e-09
0.01135	-0.00706155			1135.0	9.50997e-10
0.0114	-0.0121583			1140.0	1.49985e-09
0.01145	-0.0159808			1145.0	5.79325e-10
0.0115	-0.0134324			1150.0	1.40685e-10
0.01155	-0.00578737			1155.0	5.27306e-09
0.0116	-0.00578737			1160.0	3.85192e-09
0.01165	-0.00706155			1165.0	4.37576e-11
0.0117	-0.00323902			1170.0	1.27182e-09
0.01175	0.00440605			1175.0	1.71296e-10
0.0118	-0.00069066			1180.0	8.9914e-10
0.01185	0.0018577			1185.0	1.4134e-10
0.0119	0.00440605			1190.0	2.77163e-09
0.01195	0.00822859			1195.0	1.00701e-09
0.012	0.00695441			1200.0	1.26579e-09
0.01205	0.0107769			1205.0	4.25265e-09
0.0121	0.018422			1210.0	2.50829e-09
0.01215	0.018422			1215.0	1.01583e-08
0.0122	0.0133253			1220.0	4.95503e-09
0.01225	0.0145995			1225.0	4.26565e-09
0.0123	0.0145995			1230.0	3.51789e-08
0.01235	0.0158737			1235.0	7.34729e-08
0.0124	0.0158737			1240.0	7.53741e-08
0.01245	0.0158737			1245.0	6.9625e-08
0.0125	0.0145995			1250.0	3.04768e-08
0.01255	0.0120511			1255.0	3.91553e-08
0.0126	0.0120511			1260.0	3.2772e-08
0.01265	0.00313188			1265.0	1.66464e-08
0.0127	0.00440605			1270.0	1.86082e-07
0.01275	0.00695441			1275.0	2.52632e-07
0.0128	0.00440605			1280.0	2.22737e-07
0.01285	0.0018577			1285.0	1.2779e-07
0.0129	0.000583518			1290.0	3.99447e-08
0.01295	0.0018577			1295.0	6.27445e-09
0.013	-0.00323902			1300.0	7.05937e-09
0.01305	-0.00578737			1305.0	8.88324e-10
0.0131	-0.00833573			1310.0	9.78861e-10
0.01315	-0.0045132			1315.0	3.47728e-10
0.0132	-0.00706155			1320.0	6.46244e-09
0.01325	-0.00833573			1325.0	7.28984e-09
0.0133	-0.00833573			1330.0	1.65841e-09
0.01335	-0.00706155			1335.0	1.5722e-09
0.0134	-0.0045132			1340.0	3.35002e-09
0.01345	-0.00960991			1345.0	9.04706e-10
0.0135	-0.00706155			1350.0	8.78529e-10
0.01355	-0.00578737			1355.0	1.04798e-09
0.0136	-0.0045132			1360.0	2.7182e-09
0.01365	-0.00196484			1365.0	3.08838e-09
0.0137	-0.00196484			1370.0	3.03786e-09
0.01375	0.000583518			1375.0	3.01676e-09
0.0138	0.000583518			1380.0	1.91579e-10
0.01385	0.0018577			1385.0	3.28395e-09
0.0139	0.00313188			1390.0	3.39938e-09
0.01395	0.00695441			1395.0	5.81452e-09
0.014	0.0133253			1400.0	1.85364e-09
0.01405	0.0158737			1405.0	5.32379e-10
0.0141	0.0158737			1410.0	6.03819e-10
0.01415	0.0209704			1415.0	1.31465e-09
0.0142	0.0222446			1420.0	1.40487e-09
0.01425	0.0222446			1425.0	7.57168e-10
0.0143	0.0235187			1430.0	2.05263e-09
0.01435	0.0273413			1435.0	2.87511e-09
0.0144	0.032438			1440.0	1.41931e-09
0.01445	0.0286154			1445.0	2.70619e-10
0.0145	0.0273413			1450.0	3.95676e-10
0.01455	0.0247929			1455.0	7.19931e-10
0.0146	0.0247929			1460.0	8.38319e-10
0.01465	0.0235187			1465.0	1.3275e-10
0.0147	0.0196962			1470.0	1.01081e-09
0.01475	0.0145995			1475.0	6.99887e-10
0.0148	0.0145995			1480.0	1.23891e-09
0.01485	0.0133253			1485.0	3.95277e-09
0.0149	0.0120511			1490.0	1.46444e-09
0.01495	0.00313188			1495.0	2.13406e-10
0.015	0.00313188			1500.0	8.48871e-10
0.01505	0.00313188			1505.0	1.97996e-09
0.0151	0.000583518			1510.0	4.06553e-10
0.01515	-0.00323902			1515.0	2.37389e-09
0.0152	-0.0045132			1520.0	3.30694e-09
0.01525	-0.00196484			1525.0	2.51933e-09
0.0153	-0.00069066			1530.0	1.98673e-10
0.01535	-0.00323902			1535.0	7.23585e-10
0.0154	-0.00578737			1540.0	2.22041e-09
0.01545	-0.00706155			1545.0	2.20146e-11
0.0155	-0.00196484			1550.0	2.04278e-10
0.01555	-0.00578737			1555.0	9.91505e-11
0.0156	-0.00960991			1560.0	6.67309e-11
0.01565	-0.0045132			1565.0	7.55992e-10
0.0157	0.000583518			1570.0	1.20578e-09
0.01575	0.00440605			1575.0	2.04008e-09
0.0158	0.0018577			1580.0	3.07282e-09
0.01585	-0.00196484			1585.0	3.16405e-09
0.0159	-0.00069066			1590.0	6.37988e-09
0.01595	0.00695441			1595.0	5.64292e-09
0.016	0.00950277			1600.0	2.47789e-09
0.01605	0.00822859			1605.0	3.97952e-09
0.0161	0.00313188			1610.0	2.00457e-09
0.01615	0.00695441			1615.0	3.14884e-09
0.0162	0.0133253			1620.0	6.10003e-09
0.01625	0.00822859			1625.0	9.29093e-09
0.0163	0.00568023			1630.0	6.29811e-09
0.01635	0.0107769			1635.0	6.44735e-09
0.0164	0.0145995			1640.0	5.64535e-09
0.01645	0.0158737			1645.0	3.97678e-09
0.0165	0.0107769			1650.0	1.53718e-09
0.01655	0.00568023			1655.0	1.74672e-09
0.0166	0.0107769			1660.0	2.55463e-09
0.01665	0.0120511			1665.0	3.58261e-09
0.0167	0.00695441			1670.0	3.86847e-09
0.01675	0.000583518			1675.0	1.77071e-09
0.0168	0.0018577			1680.0	8.58387e-09
0.01685	0.00313188			1685.0	2.43989e-09
0.0169	0.00313188			1690.0	5.41006e-10
0.01695	-0.0045132			1695.0	2.34231e-09
0.017	-0.00706155			1700.0	4.74391e-09
0.01705	-0.00323902			1705.0	1.01687e-09
0.0171	-0.0045132			1710.0	1.20571e-11
