Time - soundlvl	Amplitude - soundlvl	Unnamed: 2	Unnamed: 3	Frequency (Hz) - soundlvl (Power Spectrum)	Amplitude - soundlvl (Power Spectrum)
0.0301	1.37709			3010.0	1.35099e-06
0.03015	1.40004			3015.0	4.12142e-06
0.0302	1.41025			3020.0	1.0025e-05
0.03025	1.44086			3025.0	1.0256e-05
0.0303	1.40259			3030.0	1.82825e-06
0.03035	1.36688			3035.0	6.3423e-07
0.0304	1.36688			3040.0	7.20528e-07
0.03045	1.36433			3045.0	5.61982e-07
0.0305	1.36178			3050.0	9.95738e-07
0.03055	1.423			3055.0	1.85728e-06
0.0306	1.41535			3060.0	1.3732e-06
0.03065	1.35923			3065.0	6.70638e-07
0.0307	1.37964			3070.0	1.45222e-06
0.03075	1.38984			3075.0	1.59047e-06
0.0308	1.35158			3080.0	3.82553e-06
0.03085	1.36943			3085.0	5.18579e-06
0.0309	1.37964			3090.0	4.84876e-06
0.03095	1.38474			3095.0	1.52789e-06
0.031	1.4281			3100.0	1.25111e-07
0.03105	1.44851			3105.0	7.47893e-07
0.0311	1.43575			3110.0	1.17484e-07
0.03115	1.40514			3115.0	1.93801e-07
0.0312	1.37964			3120.0	8.72957e-07
0.03125	1.40514			3125.0	4.02756e-07
0.0313	1.44596			3130.0	1.18964e-07
0.03135	1.42045			3135.0	7.0896e-07
0.0314	1.43575			3140.0	1.3356e-07
0.03145	1.4128			3145.0	1.8392e-06
0.0315	1.38474			3150.0	7.98807e-07
0.03155	1.37964			3155.0	5.38263e-07
0.0316	1.39494			3160.0	2.71831e-06
0.03165	1.37964			3165.0	1.34719e-06
0.0317	1.37964			3170.0	9.26824e-07
0.03175	1.39494			3175.0	7.23293e-07
0.0318	1.38984			3180.0	2.21556e-07
0.03185	1.38474			3185.0	9.78626e-07
0.0319	1.38219			3190.0	1.87953e-06
0.03195	1.37964			3195.0	1.07922e-06
0.032	1.40004			3200.0	3.8172e-06
0.03205	1.42555			3205.0	4.1026e-06
0.0321	1.43065			3210.0	9.36288e-07
0.03215	1.4128			3215.0	5.89633e-08
0.0322	1.423			3220.0	3.52299e-07
0.03225	1.423			3225.0	1.14261e-06
0.0323	1.44341			3230.0	5.12456e-07
0.03235	1.47912			3235.0	4.05271e-07
0.0324	1.47912			3240.0	7.43818e-08
0.03245	1.43575			3245.0	1.16505e-06
0.0325	1.46126			3250.0	1.14642e-06
0.03255	1.48422			3255.0	1.2056e-06
0.0326	1.48677			3260.0	3.60639e-06
0.03265	1.46891			3265.0	1.99913e-06
0.0327	1.4179			3270.0	1.02032e-06
0.03275	1.39239			3275.0	7.4789e-06
0.0328	1.42045			3280.0	3.14584e-06
0.03285	1.43065			3285.0	1.23979e-06
0.0329	1.43575			3290.0	9.78135e-07
0.03295	1.4332			3295.0	1.41848e-07
0.033	1.36943			3300.0	1.40333e-06
0.03305	1.29291			3305.0	1.81587e-06
0.0331	1.28016			3310.0	2.45836e-08
0.03315	1.32862			3315.0	7.12325e-07
0.0332	1.38474			3320.0	1.19914e-07
0.03325	1.37198			3325.0	8.72498e-07
0.0333	1.31076			3330.0	1.94057e-06
0.03335	1.26485			3335.0	1.77039e-06
0.0334	1.29546			3340.0	2.92716e-06
0.03345	1.32097			3345.0	4.22097e-06
0.0335	1.31332			3350.0	1.07149e-06
0.03355	1.30311			3355.0	4.66849e-06
0.0336	1.35158			3360.0	4.31446e-06
0.03365	1.38984			3365.0	1.56547e-06
0.0337	1.36943			3370.0	1.15042e-07
0.03375	1.32352			3375.0	7.89018e-07
0.0338	1.32607			3380.0	1.30228e-06
0.03385	1.33117			3385.0	4.31572e-07
0.0339	1.37964			3390.0	2.25726e-07
0.03395	1.42555			3395.0	6.42314e-07
0.034	1.38984			3400.0	1.16876e-06
0.03405	1.36178			3405.0	1.68262e-07
0.0341	1.38219			3410.0	2.06928e-07
0.03415	1.37453			3415.0	5.99227e-07
0.0342	1.35668			3420.0	1.24729e-06
0.03425	1.37453			3425.0	1.98793e-06
0.0343	1.38984			3430.0	1.65693e-06
0.03435	1.37453			3435.0	1.01015e-06
0.0344	1.40259			3440.0	1.02984e-07
0.03445	1.40004			3445.0	1.11826e-06
0.0345	1.36943			3450.0	5.46017e-07
0.03455	1.37453			3455.0	2.79533e-06
0.0346	1.38474			3460.0	1.34697e-06
0.03465	1.40004			3465.0	1.22809e-07
0.0347	1.46636			3470.0	7.05761e-07
0.03475	1.44086			3475.0	3.7202e-07
0.0348	1.4332			3480.0	8.12631e-08
0.03485	1.45361			3485.0	7.2205e-07
0.0349	1.44596			3490.0	3.00889e-07
0.03495	1.39749			3495.0	2.84833e-07
0.035	1.43575			3500.0	9.773e-08
0.03505	1.44596			3505.0	2.76807e-07
0.0351	1.44596			3510.0	1.83682e-07
0.03515	1.46636			3515.0	9.60031e-07
0.0352	1.44341			3520.0	1.58824e-06
0.03525	1.38984			3525.0	6.2361e-08
0.0353	1.40259			3530.0	5.70135e-07
0.03535	1.40259			3535.0	6.29813e-08
0.0354	1.36943			3540.0	7.06056e-07
0.03545	1.38984			3545.0	5.3435e-07
0.0355	1.39494			3550.0	8.68101e-07
0.03555	1.36433			3555.0	1.09992e-06
0.0356	1.32862			3560.0	6.40972e-07
0.03565	1.33372			3565.0	1.89203e-08
0.0357	1.34648			3570.0	3.64671e-07
0.03575	1.35413			3575.0	3.52572e-07
0.0358	1.39494			3580.0	2.36522e-07
0.03585	1.423			3585.0	1.74101e-07
0.0359	1.43575			3590.0	9.57854e-07
0.03595	1.38984			3595.0	1.85756e-06
0.036	1.37198			3600.0	1.4484e-06
0.03605	1.39239			3605.0	6.88625e-08
0.0361	1.4332			3610.0	9.44044e-07
0.03615	1.46636			3615.0	1.34621e-06
0.0362	1.44341			3620.0	1.28e-06
0.03625	1.41535			3625.0	1.06134e-06
0.0363	1.46126			3630.0	9.77926e-07
0.03635	1.48167			3635.0	1.2531e-06
0.0364	1.46126			3640.0	8.70331e-07
0.03645	1.43575			3645.0	1.28048e-06
0.0365	1.39749			3650.0	3.04581e-06
0.03655	1.41535			3655.0	3.753e-06
0.0366	1.45361			3660.0	1.98306e-06
0.03665	1.44851			3665.0	2.65324e-06
0.0367	1.45616			3670.0	4.11005e-06
0.03675	1.41535			3675.0	3.7267e-06
0.0368	1.35158			3680.0	2.6585e-06
0.03685	1.35158			3685.0	9.38132e-07
0.0369	1.36943			3690.0	1.66302e-06
0.03695	1.38474			3695.0	2.19538e-06
0.037	1.44341			3700.0	2.65716e-06
0.03705	1.38474			3705.0	5.61318e-07
0.0371	1.35413			3710.0	1.64618e-05
0.03715	1.34648			3715.0	1.80534e-05
0.0372	1.36433			3720.0	3.78641e-06
0.03725	1.35158			3725.0	7.72539e-07
0.0373	1.35413			3730.0	3.17589e-06
0.03735	1.37964			3735.0	7.01116e-08
0.0374	1.4128			3740.0	2.05786e-06
0.03745	1.36433			3745.0	1.43669e-06
0.0375	1.31842			3750.0	1.68804e-06
0.03755	1.32352			3755.0	1.68925e-06
0.0376	1.35923			3760.0	5.67639e-06
0.03765	1.38984			3765.0	2.32506e-05
0.0377	1.39494			3770.0	1.66883e-05
0.03775	1.33882			3775.0	3.86559e-06
0.0378	1.32097			3780.0	1.93785e-06
0.03785	1.32607			3785.0	1.27881e-05
0.0379	1.30311			3790.0	6.68308e-06
0.03795	1.26485			3795.0	1.30793e-06
0.038	1.31587			3800.0	4.63332e-07
0.03805	1.34648			3805.0	4.62573e-07
0.0381	1.35158			3810.0	4.66639e-06
0.03815	1.31076			3815.0	4.17021e-06
0.0382	1.32862			3820.0	2.48951e-07
0.03825	1.33117			3825.0	6.51805e-06
0.0383	1.32607			3830.0	9.41519e-06
0.03835	1.34648			3835.0	4.36762e-08
0.0384	1.38729			3840.0	5.88552e-06
0.03845	1.43575			3845.0	1.39976e-05
0.0385	1.44851			3850.0	1.45812e-05
0.03855	1.45361			3855.0	3.23485e-06
0.0386	1.44851			3860.0	6.73445e-06
0.03865	1.42045			3865.0	6.07998e-06
0.0387	1.44086			3870.0	1.20185e-06
0.03875	1.47146			3875.0	1.10718e-06
0.0388	1.46636			3880.0	6.33878e-07
0.03885	1.49442			3885.0	1.74459e-06
0.0389	1.46636			3890.0	2.2966e-06
0.03895	1.4077			3895.0	1.91918e-07
0.039	1.40004			3900.0	1.25706e-06
0.03905	1.423			3905.0	4.0559e-07
0.0391	1.38729			3910.0	5.52987e-07
0.03915	1.41535			3915.0	1.78352e-07
0.0392	1.43575			3920.0	2.09564e-07
0.03925	1.38219			3925.0	9.95053e-07
0.0393	1.40514			3930.0	2.22616e-06
0.03935	1.37964			3935.0	1.7813e-06
0.0394	1.36178			3940.0	1.28046e-06
0.03945	1.36178			3945.0	4.77276e-06
0.0395	1.40259			3950.0	2.23452e-06
0.03955	1.41025			3955.0	1.12429e-06
0.0396	1.44341			3960.0	2.26211e-06
0.03965	1.4128			3965.0	2.51226e-06
0.0397	1.39239			3970.0	2.08027e-06
0.03975	1.37198			3975.0	2.56526e-06
0.0398	1.38729			3980.0	9.26924e-07
0.03985	1.35668			3985.0	2.1539e-07
0.0399	1.40004			3990.0	1.99413e-06
0.03995	1.48167			3995.0	2.67262e-06
0.04	1.50718			4000.0	8.43323e-07
0.04005	1.44086			4005.0	3.62871e-07
0.0401	1.39749			4010.0	1.12756e-06
0.04015	1.40259			4015.0	2.31932e-06
0.0402	1.44086			4020.0	5.82499e-06
0.04025	1.46126			4025.0	3.66253e-06
0.0403	1.44086			4030.0	4.79087e-07
0.04035	1.38984			4035.0	4.45472e-07
0.0404	1.37709			4040.0	8.44618e-07
0.04045	1.36688			4045.0	3.19289e-06
0.0405	1.40514			4050.0	2.91562e-06
0.04055	1.38984			4055.0	1.89155e-07
0.0406	1.35668			4060.0	1.12653e-06
0.04065	1.34393			4065.0	2.95368e-06
0.0407	1.36178			4070.0	1.18834e-06
0.04075	1.32862			4075.0	7.15132e-08
0.0408	1.37709			4080.0	9.03166e-07
0.04085	1.40004			4085.0	1.29765e-06
0.0409	1.33882			4090.0	6.21845e-07
0.04095	1.33117			4095.0	2.16799e-06
0.041	1.36433			4100.0	2.61505e-06
0.04105	1.38474			4105.0	1.86896e-06
0.0411	1.37198			4110.0	1.51786e-06
0.04115	1.32352			4115.0	2.52456e-06
0.0412	1.39494			4120.0	1.17069e-06
0.04125	1.42045			4125.0	1.65633e-07
0.0413	1.38474			4130.0	1.40848e-07
0.04135	1.33882			4135.0	5.68988e-07
0.0414	1.33882			4140.0	4.88614e-07
0.04145	1.35668			4145.0	3.70365e-08
0.0415	1.40514			4150.0	8.5193e-07
0.04155	1.39239			4155.0	8.56195e-07
0.0416	1.34393			4160.0	1.78568e-07
0.04165	1.29801			4165.0	3.16339e-07
0.0417	1.31842			4170.0	2.25496e-07
0.04175	1.31076			4175.0	2.67381e-07
0.0418	1.32862			4180.0	1.17707e-06
0.04185	1.37198			4185.0	1.15689e-06
0.0419	1.39494			4190.0	8.26682e-07
0.04195	1.30311			4195.0	1.55147e-06
0.042	1.30311			4200.0	3.85985e-06
0.04205	1.36178			4205.0	2.30851e-06
0.0421	1.38474			4210.0	8.20275e-07
0.04215	1.37453			4215.0	2.85009e-06
0.0422	1.38474			4220.0	1.13028e-06
0.04225	1.40514			4225.0	8.64333e-07
0.0423	1.45106			4230.0	2.23929e-06
0.04235	1.46891			4235.0	1.50802e-06
0.0424	1.44596			4240.0	6.89578e-07
0.04245	1.44086			4245.0	8.08181e-07
0.0425	1.45616			4250.0	4.41094e-07
0.04255	1.46636			4255.0	5.55305e-07
0.0426	1.47912			4260.0	1.55243e-06
0.04265	1.48932			4265.0	7.2794e-07
0.0427	1.45361			4270.0	7.52132e-07
0.04275	1.43575			4275.0	7.95673e-07
0.0428	1.40004			4280.0	1.89796e-07
0.04285	1.42555			4285.0	5.75703e-07
0.0429	1.47402			4290.0	8.74056e-09
0.04295	1.423			4295.0	6.13719e-07
0.043	1.39239			4300.0	8.94054e-07
0.04305	1.36433			4305.0	3.32785e-07
0.0431	1.37198			4310.0	8.73943e-08
0.04315	1.38474			4315.0	4.56805e-08
0.0432	1.35413			4320.0	2.45566e-08
0.04325	1.37453			4325.0	2.11798e-07
0.0433	1.40004			4330.0	2.57137e-08
0.04335	1.4128			4335.0	3.92422e-07
0.0434	1.4179			4340.0	1.64911e-07
0.04345	1.39494			4345.0	1.14885e-06
0.0435	1.37198			4350.0	7.67982e-07
0.04355	1.37964			4355.0	9.44527e-07
0.0436	1.37709			4360.0	5.05124e-07
0.04365	1.39494			4365.0	4.53764e-07
0.0437	1.46891			4370.0	3.53187e-07
0.04375	1.50463			4375.0	4.43722e-07
0.0438	1.43575			4380.0	9.10262e-07
0.04385	1.40259			4385.0	6.16151e-07
0.0439	1.40514			4390.0	1.46773e-07
0.04395	1.41025			4395.0	1.87379e-07
0.044	1.44086			4400.0	9.18624e-07
0.04405	1.4128			4405.0	6.75629e-07
0.0441	1.38984			4410.0	1.74873e-07
0.04415	1.38219			4415.0	8.02392e-08
0.0442	1.40514			4420.0	8.73292e-08
0.04425	1.4128			4425.0	4.91986e-08
0.0443	1.38474			4430.0	3.95931e-08
0.04435	1.34393			4435.0	1.92024e-09
0.0444	1.32352			4440.0	4.4713e-08
0.04445	1.31842			4445.0	9.4279e-08
0.0445	1.34903			4450.0	1.29746e-07
0.04455	1.40514			4455.0	4.18409e-07
0.0446	1.39749			4460.0	4.45311e-07
0.04465	1.34393			4465.0	1.6666e-06
0.0447	1.33372			4470.0	3.11361e-06
0.04475	1.41025			4475.0	4.8174e-07
0.0448	1.423			4480.0	2.0908e-07
0.04485	1.36688			4485.0	1.92223e-08
0.0449	1.34648			4490.0	4.46667e-07
0.04495	1.36943			4495.0	5.52895e-08
0.045	1.38474			4500.0	3.15179e-08
0.04505	1.37453			4505.0	1.22237e-06
0.0451	1.34137			4510.0	1.74504e-06
0.04515	1.37198			4515.0	7.33091e-07
0.0452	1.38729			4520.0	9.09077e-07
0.04525	1.38729			4525.0	1.04111e-06
0.0453	1.37964			4530.0	1.00738e-06
0.04535	1.36433			4535.0	2.80596e-07
0.0454	1.34137			4540.0	1.17366e-06
0.04545	1.34903			4545.0	1.8575e-06
0.0455	1.34903			4550.0	2.23174e-06
0.04555	1.34393			4555.0	1.34506e-06
0.0456	1.39494			4560.0	3.772e-07
0.04565	1.40004			4565.0	3.16445e-07
0.0457	1.31076			4570.0	1.57309e-07
0.04575	1.31076			4575.0	1.14926e-06
0.0458	1.33117			4580.0	5.38619e-07
0.04585	1.36943			4585.0	3.67133e-07
0.0459	1.41025			4590.0	4.65632e-08
0.04595	1.35413			4595.0	9.99987e-07
0.046	1.38474			4600.0	9.70641e-07
0.04605	1.42555			4605.0	1.11157e-07
0.0461	1.423			4610.0	5.17889e-07
0.04615	1.39749			4615.0	1.38522e-06
0.0462	1.4281			4620.0	2.19166e-06
0.04625	1.40259			4625.0	1.55565e-06
0.0463	1.43575			4630.0	6.58662e-07
0.04635	1.45361			4635.0	6.76233e-07
0.0464	1.44086			4640.0	1.0814e-06
0.04645	1.44341			4645.0	1.25907e-07
0.0465	1.43575			4650.0	5.4574e-08
0.04655	1.38729			4655.0	5.55952e-08
0.0466	1.35923			4660.0	6.95692e-08
0.04665	1.37709			4665.0	1.16599e-07
0.0467	1.38219			4670.0	1.26888e-07
0.04675	1.38219			4675.0	1.02845e-06
0.0468	1.37198			4680.0	1.31414e-06
0.04685	1.35668			4685.0	2.57055e-07
0.0469	1.36178			4690.0	6.58422e-07
0.04695	1.36688			4695.0	6.47688e-07
0.047	1.37964			4700.0	1.17789e-06
0.04705	1.38219			4705.0	2.66712e-06
0.0471	1.38984			4710.0	2.59201e-06
0.04715	1.43065			4715.0	2.3466e-06
0.0472	1.45616			4720.0	1.48607e-06
0.04725	1.44851			4725.0	9.06772e-08
0.0473	1.42045			4730.0	3.26181e-07
0.04735	1.42555			4735.0	1.08943e-09
0.0474	1.47146			4740.0	2.59026e-10
0.04745	1.50463			4745.0	5.18506e-08
0.0475	1.52758			4750.0	5.01713e-07
0.04755	1.50207			4755.0	2.75005e-07
0.0476	1.46381			4760.0	1.15731e-06
0.04765	1.46126			4765.0	2.51489e-06
0.0477	1.47402			4770.0	3.77673e-07
0.04775	1.48677			4775.0	1.20809e-06
0.0478	1.47402			4780.0	1.56881e-06
0.04785	1.44596			4785.0	6.48663e-07
0.0479	1.39239			4790.0	5.04863e-07
0.04795	1.41025			4795.0	2.17996e-07
0.048	1.4332			4800.0	5.98605e-07
0.04805	1.40004			4805.0	3.20187e-07
0.0481	1.33882			4810.0	3.2987e-07
0.04815	1.31842			4815.0	8.88313e-07
0.0482	1.33372			4820.0	4.16035e-07
0.04825	1.33117			4825.0	2.80296e-07
0.0483	1.35668			4830.0	3.1934e-07
0.04835	1.33117			4835.0	9.03655e-07
0.0484	1.28781			4840.0	1.36537e-06
0.04845	1.25975			4845.0	3.72153e-07
0.0485	1.31332			4850.0	3.66619e-07
0.04855	1.34393			4855.0	5.92876e-07
0.0486	1.34648			4860.0	2.18497e-07
0.04865	1.33882			4865.0	6.16106e-07
0.0487	1.33627			4870.0	1.78054e-07
0.04875	1.36433			4875.0	4.60054e-08
0.0488	1.35668			4880.0	1.89189e-07
0.04885	1.34393			4885.0	4.16651e-07
0.0489	1.34648			4890.0	5.61018e-07
0.04895	1.31332			4895.0	1.8264e-07
0.049	1.32352			4900.0	2.8999e-07
0.04905	1.38984			4905.0	1.27935e-07
0.0491	1.38219			4910.0	5.20964e-08
0.04915	1.32607			4915.0	5.61052e-07
0.0492	1.30821			4920.0	1.5206e-06
0.04925	1.31842			4925.0	5.07063e-07
0.0493	1.31332			4930.0	2.78741e-07
0.04935	1.36433			4935.0	4.68885e-07
0.0494	1.37709			4940.0	2.02216e-07
0.04945	1.37198			4945.0	6.28574e-08
0.0495	1.37964			4950.0	1.26859e-07
0.04955	1.38729			4955.0	1.73208e-08
0.0496	1.35413			4960.0	6.36204e-07
0.04965	1.35413			4965.0	4.37327e-07
0.0497	1.37709			4970.0	5.18719e-08
0.04975	1.4077			4975.0	3.86733e-09
0.0498	1.45616			4980.0	1.22729e-08
0.04985	1.48422			4985.0	1.43666e-08
0.0499	1.48422			4990.0	5.84031e-08
0.04995	1.4332			4995.0	9.98133e-08
0.05	1.42045			5000.0	2.30203e-07
0.05005	1.44341			5005.0	3.13272e-08
0.0501	1.47912			5010.0	6.08885e-08
0.05015	1.47912			5015.0	7.66127e-08
0.0502	1.48422			5020.0	1.96343e-08
0.05025	1.44851			5025.0	1.63917e-07
0.0503	1.44341			5030.0	3.29817e-07
0.05035	1.42555			5035.0	1.03494e-07
0.0504	1.39749			5040.0	3.69836e-07
0.05045	1.38984			5045.0	2.2409e-07
0.0505	1.39239			5050.0	1.35649e-07
0.05055	1.37453			5055.0	2.08534e-07
0.0506	1.38219			5060.0	3.48304e-07
0.05065	1.36688			5065.0	6.51242e-07
0.0507	1.36178			5070.0	3.8804e-07
0.05075	1.37964			5075.0	1.10649e-07
0.0508	1.37198			5080.0	2.56501e-07
0.05085	1.37964			5085.0	2.46499e-07
0.0509	1.39239			5090.0	1.83263e-07
0.05095	1.4281			5095.0	3.574e-07
0.051	1.42555			5100.0	3.20948e-08
0.05105	1.40004			5105.0	1.17099e-07
0.0511	1.38729			5110.0	3.58716e-07
0.05115	1.4281			5115.0	2.56975e-08
0.0512	1.47657			5120.0	8.82699e-08
0.05125	1.48677			5125.0	1.76696e-07
0.0513	1.47912			5130.0	3.99876e-07
0.05135	1.47146			5135.0	8.72956e-07
0.0514	1.45361			5140.0	6.79643e-07
0.05145	1.49697			5145.0	2.28024e-07
0.0515	1.46891			5150.0	4.23237e-07
0.05155	1.42045			5155.0	1.1141e-06
0.0516	1.39494			5160.0	1.39764e-06
0.05165	1.38474			5165.0	1.29975e-07
0.0517	1.43575			5170.0	1.76964e-07
0.05175	1.46126			5175.0	1.51819e-07
0.0518	1.37198			5180.0	3.2202e-07
0.05185	1.31332			5185.0	4.51594e-07
0.0519	1.32352			5190.0	1.20685e-07
0.05195	1.30056			5195.0	7.90503e-09
0.052	1.33117			5200.0	1.43637e-07
0.05205	1.37198			5205.0	7.98402e-07
0.0521	1.36178			5210.0	7.0959e-07
0.05215	1.32352			5215.0	7.57219e-07
0.0522	1.30566			5220.0	1.77824e-07
0.05225	1.28271			5225.0	5.83229e-07
0.0523	1.34393			5230.0	3.35186e-07
0.05235	1.36178			5235.0	4.81856e-07
0.0524	1.35158			5240.0	9.82067e-08
0.05245	1.38729			5245.0	1.37555e-07
0.0525	1.39749			5250.0	1.34322e-07
0.05255	1.37709			5255.0	1.93669e-08
0.0526	1.36688			5260.0	1.11053e-07
0.05265	1.33627			5265.0	3.64467e-07
0.0527	1.36178			5270.0	4.41654e-08
0.05275	1.4179			5275.0	2.23946e-08
0.0528	1.4128			5280.0	1.07421e-07
0.05285	1.36178			5285.0	8.8075e-08
0.0529	1.35413			5290.0	1.08469e-06
0.05295	1.32352			5295.0	1.56522e-06
0.053	1.31332			5300.0	8.59881e-07
0.05305	1.34648			5305.0	2.29161e-07
0.0531	1.34903			5310.0	3.72973e-07
0.05315	1.34137			5315.0	1.02549e-06
0.0532	1.36688			5320.0	7.20814e-07
0.05325	1.33882			5325.0	8.49362e-08
0.0533	1.34903			5330.0	2.2431e-07
0.05335	1.35413			5335.0	1.3326e-07
0.0534	1.34648			5340.0	1.6435e-07
0.05345	1.35158			5345.0	5.78896e-07
0.0535	1.39494			5350.0	2.68233e-07
0.05355	1.42555			5355.0	4.72049e-07
0.0536	1.45616			5360.0	8.9692e-08
0.05365	1.46891			5365.0	2.83413e-08
0.0537	1.4281			5370.0	9.17844e-09
0.05375	1.41535			5375.0	7.84188e-09
0.0538	1.41535			5380.0	2.843e-08
0.05385	1.47146			5385.0	2.70595e-08
0.0539	1.48422			5390.0	9.12682e-08
0.05395	1.47912			5395.0	5.84188e-08
0.054	1.45106			5400.0	3.66864e-07
0.05405	1.45106			5405.0	5.23368e-07
0.0541	1.43065			5410.0	4.49228e-07
0.05415	1.4179			5415.0	4.51377e-07
0.0542	1.38474			5420.0	1.73197e-07
0.05425	1.40259			5425.0	1.48466e-07
0.0543	1.40514			5430.0	7.38693e-08
0.05435	1.41535			5435.0	6.98233e-08
0.0544	1.39494			5440.0	3.03208e-07
0.05445	1.36688			5445.0	6.8397e-07
0.0545	1.35923			5450.0	3.76507e-07
0.05455	1.34137			5455.0	1.94474e-07
0.0546	1.37453			5460.0	3.0809e-07
0.05465	1.43575			5465.0	5.11345e-07
0.0547	1.44086			5470.0	2.08284e-07
0.05475	1.43575			5475.0	3.95797e-08
0.0548	1.40004			5480.0	1.13619e-07
0.05485	1.38984			5485.0	4.04254e-07
0.0549	1.39749			5490.0	3.55581e-07
0.05495	1.40514			5495.0	1.86803e-07
0.055	1.42555			5500.0	5.73049e-07
0.05505	1.49697			5505.0	4.66758e-07
0.0551	1.47912			5510.0	1.67494e-07
0.05515	1.42555			5515.0	1.33517e-08
0.0552	1.40259			5520.0	7.69517e-08
0.05525	1.44086			5525.0	2.82012e-07
0.0553	1.46636			5530.0	1.80749e-07
0.05535	1.45361			5535.0	9.19083e-08
0.0554	1.38729			5540.0	4.55585e-07
0.05545	1.35413			5545.0	1.05053e-06
0.0555	1.35668			5550.0	7.37282e-07
0.05555	1.35413			5555.0	3.43658e-07
0.0556	1.39239			5560.0	5.69111e-07
0.05565	1.38729			5565.0	1.11434e-06
0.0557	1.34137			5570.0	7.30091e-07
0.05575	1.30566			5575.0	4.64471e-07
0.0558	1.32352			5580.0	3.17963e-07
0.05585	1.34137			5585.0	2.63992e-08
0.0559	1.35923			5590.0	1.3741e-07
0.05595	1.36688			5595.0	5.30779e-07
0.056	1.32097			5600.0	7.52002e-07
0.05605	1.30566			5605.0	4.58642e-07
0.0561	1.34137			5610.0	3.32672e-07
0.05615	1.39494			5615.0	2.19405e-07
0.0562	1.35923			5620.0	8.53243e-07
0.05625	1.36178			5625.0	8.8796e-07
0.0563	1.36688			5630.0	3.14979e-08
0.05635	1.39494			5635.0	3.66358e-07
0.0564	1.39239			5640.0	1.35398e-07
0.05645	1.34393			5645.0	2.76322e-08
0.0565	1.34393			5650.0	3.51794e-07
0.05655	1.4179			5655.0	5.97116e-07
0.0566	1.4128			5660.0	4.88703e-07
0.05665	1.39494			5665.0	9.97689e-07
0.0567	1.35923			5670.0	5.48831e-07
0.05675	1.30821			5675.0	9.50803e-08
0.0568	1.33372			5680.0	4.77629e-08
0.05685	1.38474			5685.0	5.36545e-07
0.0569	1.40259			5690.0	9.65806e-07
0.05695	1.36433			5695.0	9.9304e-08
0.057	1.35413			5700.0	2.65622e-07
0.05705	1.31332			5705.0	6.70937e-07
0.0571	1.31842			5710.0	8.27248e-07
0.05715	1.37198			5715.0	1.02345e-06
0.0572	1.40004			5720.0	3.44418e-07
0.05725	1.41025			5725.0	2.30125e-07
0.0573	1.38729			5730.0	7.80731e-08
0.05735	1.42555			5735.0	4.19781e-08
0.0574	1.45361			5740.0	1.70119e-07
0.05745	1.46126			5745.0	2.36963e-07
0.0575	1.4281			5750.0	2.6062e-08
0.05755	1.43065			5755.0	5.36648e-07
0.0576	1.47146			5760.0	1.2837e-06
0.05765	1.48167			5765.0	1.15953e-06
0.0577	1.46126			5770.0	6.54205e-07
0.05775	1.48422			5775.0	3.93354e-07
0.0578	1.44596			5780.0	4.06474e-07
0.05785	1.40514			5785.0	5.36944e-07
0.0579	1.4128			5790.0	3.16865e-07
0.05795	1.40259			5795.0	4.44045e-07
0.058	1.36433			5800.0	8.2231e-07
0.05805	1.35923			5805.0	1.1438e-06
0.0581	1.38984			5810.0	2.97662e-07
0.05815	1.38729			5815.0	1.50671e-07
0.0582	1.38474			5820.0	3.91047e-07
0.05825	1.36688			5825.0	2.00264e-07
0.0583	1.35923			5830.0	3.04779e-08
0.05835	1.37198			5835.0	8.3846e-07
0.0584	1.4128			5840.0	2.27639e-06
0.05845	1.42555			5845.0	2.34575e-06
0.0585	1.41535			5850.0	7.93073e-07
0.05855	1.39494			5855.0	1.87476e-08
0.0586	1.43065			5860.0	1.20924e-08
0.05865	1.40514			5865.0	4.3703e-08
0.0587	1.35413			5870.0	2.78467e-07
0.05875	1.44596			5875.0	1.05624e-07
0.0588	1.49442			5880.0	2.9476e-08
0.05885	1.44086			5885.0	1.08113e-07
0.0589	1.44086			5890.0	6.86303e-07
0.05895	1.44086			5895.0	4.97294e-07
0.059	1.45616			5900.0	5.95162e-07
0.05905	1.47402			5905.0	8.25129e-07
0.0591	1.42045			5910.0	3.9188e-07
0.05915	1.35413			5915.0	2.16882e-07
0.0592	1.37198			5920.0	8.31311e-07
0.05925	1.4179			5925.0	2.57211e-07
0.0593	1.40004			5930.0	5.33638e-07
0.05935	1.35158			5935.0	1.36849e-06
0.0594	1.33372			5940.0	5.95904e-07
0.05945	1.34137			5945.0	6.32946e-08
0.0595	1.35923			5950.0	4.35308e-07
0.05955	1.34393			5955.0	9.3376e-07
0.0596	1.35413			5960.0	1.06465e-08
0.05965	1.37964			5965.0	1.22917e-07
0.0597	1.32097			5970.0	3.24647e-07
0.05975	1.30056			5975.0	2.25487e-07
0.0598	1.32352			5980.0	1.36655e-07
0.05985	1.38474			5985.0	2.09376e-07
0.0599	1.38984			5990.0	1.55835e-06
0.05995	1.35668			5995.0	9.57669e-07
0.06	1.35413			6000.0	3.93601e-07
0.06005	1.33882			6005.0	2.24806e-07
0.0601	1.37453			6010.0	1.91278e-06
0.06015	1.38474			6015.0	2.51703e-06
0.0602	1.36688			6020.0	9.19874e-07
0.06025	1.34903			6025.0	1.67411e-08
0.0603	1.37453			6030.0	2.7287e-07
0.06035	1.40259			6035.0	6.06945e-07
