Time - soundlvl	Amplitude - soundlvl	Unnamed: 2	Unnamed: 3	Frequency (Hz) - soundlvl (Power Spectrum)	Amplitude - soundlvl (Power Spectrum)
0.0304	0.833766			3040.0	5.8005e-09
0.03045	0.846519			3045.0	4.40728e-08
0.0305	0.854172			3050.0	2.94667e-08
0.03055	0.851621			3055.0	2.13956e-09
0.0306	0.836316			3060.0	9.36271e-09
0.03065	0.836316			3065.0	4.36974e-08
0.0307	0.838867			3070.0	2.59169e-08
0.03075	0.831215			3075.0	3.93634e-10
0.0308	0.841418			3080.0	9.3733e-09
0.03085	0.838867			3085.0	6.80737e-09
0.0309	0.836316			3090.0	2.24392e-08
0.03095	0.851621			3095.0	3.33759e-08
0.031	0.843969			3100.0	6.74015e-09
0.03105	0.843969			3105.0	6.42567e-10
0.0311	0.843969			3110.0	1.08604e-09
0.03115	0.841418			3115.0	4.8315e-09
0.0312	0.836316			3120.0	3.38076e-08
0.03125	0.838867			3125.0	5.33143e-08
0.0313	0.836316			3130.0	1.06327e-08
0.03135	0.841418			3135.0	1.08207e-08
0.0314	0.838867			3140.0	2.22365e-08
0.03145	0.843969			3145.0	2.99205e-09
0.0315	0.843969			3150.0	8.69391e-09
0.03155	0.843969			3155.0	1.52776e-10
0.0316	0.838867			3160.0	9.53118e-09
0.03165	0.838867			3165.0	3.54555e-08
0.0317	0.838867			3170.0	2.03127e-08
0.03175	0.838867			3175.0	5.4299e-09
0.0318	0.851621			3180.0	3.61643e-09
0.03185	0.841418			3185.0	1.35178e-08
0.0319	0.846519			3190.0	3.12503e-09
0.03195	0.836316			3195.0	7.98362e-10
0.032	0.833766			3200.0	1.151e-08
0.03205	0.841418			3205.0	1.9388e-08
0.0321	0.843969			3210.0	7.9532e-09
0.03215	0.854172			3215.0	2.18488e-08
0.0322	0.84907			3220.0	3.06249e-08
0.03225	0.851621			3225.0	2.11953e-09
0.0323	0.836316			3230.0	8.52956e-09
0.03235	0.841418			3235.0	5.89311e-09
0.0324	0.841418			3240.0	4.57969e-09
0.03245	0.846519			3245.0	8.75079e-10
0.0325	0.843969			3250.0	3.36876e-10
0.03255	0.84907			3255.0	9.60867e-09
0.0326	0.843969			3260.0	3.26963e-09
0.03265	0.838867			3265.0	1.04923e-08
0.0327	0.833766			3270.0	6.64338e-08
0.03275	0.841418			3275.0	7.14233e-08
0.0328	0.838867			3280.0	8.38659e-09
0.03285	0.84907			3285.0	1.43422e-08
0.0329	0.854172			3290.0	2.40941e-09
0.03295	0.833766			3295.0	3.12973e-09
0.033	0.831215			3300.0	3.92592e-10
0.03305	0.838867			3305.0	4.27029e-09
0.0331	0.851621			3310.0	1.44874e-08
0.03315	0.836316			3315.0	4.29436e-09
0.0332	0.846519			3320.0	1.06118e-09
0.03325	0.854172			3325.0	7.45017e-09
0.0333	0.841418			3330.0	9.19005e-09
0.03335	0.836316			3335.0	6.07904e-09
0.0334	0.841418			3340.0	1.50993e-08
0.03345	0.833766			3345.0	1.35759e-08
0.0335	0.841418			3350.0	1.71441e-09
0.03355	0.846519			3355.0	2.09522e-08
0.0336	0.838867			3360.0	2.70748e-08
0.03365	0.841418			3365.0	1.85322e-08
0.0337	0.843969			3370.0	2.21407e-09
0.03375	0.838867			3375.0	5.98335e-09
0.0338	0.843969			3380.0	2.74462e-09
0.03385	0.84907			3385.0	4.05757e-09
0.0339	0.846519			3390.0	6.62286e-09
0.03395	0.851621			3395.0	1.81071e-09
0.034	0.843969			3400.0	1.69487e-09
0.03405	0.846519			3405.0	3.09849e-10
0.0341	0.846519			3410.0	1.24043e-09
0.03415	0.843969			3415.0	2.95254e-10
0.0342	0.846519			3420.0	9.58436e-10
0.03425	0.84907			3425.0	4.73535e-09
0.0343	0.841418			3430.0	9.23801e-09
0.03435	0.843969			3435.0	8.74645e-09
0.0344	0.833766			3440.0	6.22981e-09
0.03445	0.836316			3445.0	8.32803e-10
0.0345	0.841418			3450.0	4.06348e-09
0.03455	0.843969			3455.0	8.13628e-09
0.0346	0.843969			3460.0	2.202e-09
0.03465	0.841418			3465.0	4.26839e-09
0.0347	0.84907			3470.0	1.56279e-08
0.03475	0.841418			3475.0	3.90912e-08
0.0348	0.833766			3480.0	4.31806e-08
0.03485	0.846519			3485.0	1.41624e-08
0.0349	0.838867			3490.0	7.93171e-09
0.03495	0.846519			3495.0	1.35265e-09
0.035	0.843969			3500.0	4.92098e-09
0.03505	0.843969			3505.0	2.57512e-09
0.0351	0.846519			3510.0	1.38422e-08
0.03515	0.831215			3515.0	2.75023e-09
0.0352	0.843969			3520.0	9.08262e-09
0.03525	0.843969			3525.0	2.71989e-08
0.0353	0.843969			3530.0	2.80129e-08
0.03535	0.84907			3535.0	3.64475e-08
0.0354	0.843969			3540.0	1.77972e-08
0.03545	0.851621			3545.0	9.01509e-09
0.0355	0.838867			3550.0	1.9829e-09
0.03555	0.841418			3555.0	2.48867e-08
0.0356	0.841418			3560.0	1.25085e-08
0.03565	0.843969			3565.0	9.04671e-09
0.0357	0.851621			3570.0	3.83203e-08
0.03575	0.838867			3575.0	2.39856e-09
0.0358	0.843969			3580.0	1.82332e-08
0.03585	0.838867			3585.0	2.48767e-09
0.0359	0.836316			3590.0	5.95932e-09
0.03595	0.84907			3595.0	3.38288e-09
0.036	0.838867			3600.0	9.37177e-10
0.03605	0.846519			3605.0	9.2705e-10
0.0361	0.846519			3610.0	1.78169e-08
0.03615	0.841418			3615.0	2.34777e-08
0.0362	0.846519			3620.0	3.84427e-10
0.03625	0.838867			3625.0	1.15608e-09
0.0363	0.833766			3630.0	1.44197e-08
0.03635	0.84907			3635.0	2.80593e-08
0.0364	0.851621			3640.0	9.18929e-09
0.03645	0.84907			3645.0	6.67618e-10
0.0365	0.843969			3650.0	1.10524e-08
0.03655	0.833766			3655.0	2.73878e-08
0.0366	0.841418			3660.0	1.93423e-08
0.03665	0.843969			3665.0	1.35696e-08
0.0367	0.843969			3670.0	1.78892e-10
0.03675	0.84907			3675.0	4.72252e-09
0.0368	0.843969			3680.0	1.56341e-10
0.03685	0.841418			3685.0	1.88393e-09
0.0369	0.833766			3690.0	2.69221e-09
0.03695	0.843969			3695.0	4.57521e-09
0.037	0.841418			3700.0	1.3955e-10
0.03705	0.841418			3705.0	5.6849e-09
0.0371	0.856723			3710.0	3.59573e-08
0.03715	0.843969			3715.0	2.58987e-08
0.0372	0.841418			3720.0	6.90467e-09
0.03725	0.841418			3725.0	4.04306e-08
0.0373	0.843969			3730.0	1.30563e-08
0.03735	0.841418			3735.0	7.72952e-09
0.0374	0.836316			3740.0	1.98462e-08
0.03745	0.841418			3745.0	2.84727e-08
0.0375	0.854172			3750.0	2.09951e-08
0.03755	0.84907			3755.0	1.3209e-08
0.0376	0.843969			3760.0	5.55923e-09
0.03765	0.838867			3765.0	1.66243e-08
0.0377	0.838867			3770.0	1.77407e-08
0.03775	0.841418			3775.0	1.61465e-08
0.0378	0.84907			3780.0	9.80215e-09
0.03785	0.841418			3785.0	1.19058e-08
0.0379	0.861824			3790.0	8.33091e-09
0.03795	0.84907			3795.0	1.19667e-09
0.038	0.84907			3800.0	2.31133e-09
0.03805	0.841418			3805.0	3.62657e-09
0.0381	0.838867			3810.0	2.79214e-10
0.03815	0.843969			3815.0	7.19202e-09
0.0382	0.856723			3820.0	3.53672e-09
0.03825	0.84907			3825.0	2.58722e-09
0.0383	0.851621			3830.0	3.10935e-09
0.03835	0.846519			3835.0	4.5406e-09
0.0384	0.843969			3840.0	6.27834e-09
0.03845	0.851621			3845.0	2.56756e-09
0.0385	0.84907			3850.0	8.75009e-09
0.03855	0.841418			3855.0	3.0367e-08
0.0386	0.84907			3860.0	3.07567e-08
0.03865	0.843969			3865.0	1.18839e-08
0.0387	0.846519			3870.0	1.59582e-08
0.03875	0.851621			3875.0	2.50862e-08
0.0388	0.841418			3880.0	2.2743e-09
0.03885	0.841418			3885.0	2.09788e-08
0.0389	0.846519			3890.0	2.43159e-08
0.03895	0.838867			3895.0	1.01331e-08
0.039	0.854172			3900.0	2.22074e-08
0.03905	0.846519			3905.0	3.01716e-08
0.0391	0.841418			3910.0	3.7688e-08
0.03915	0.841418			3915.0	1.77749e-08
0.0392	0.841418			3920.0	8.49573e-09
0.03925	0.841418			3925.0	2.05528e-09
0.0393	0.838867			3930.0	1.10601e-08
0.03935	0.843969			3935.0	2.14431e-08
0.0394	0.843969			3940.0	1.4735e-08
0.03945	0.854172			3945.0	1.34106e-08
0.0395	0.854172			3950.0	1.61892e-08
0.03955	0.836316			3955.0	1.92362e-08
0.0396	0.838867			3960.0	1.55192e-08
0.03965	0.836316			3965.0	6.82063e-09
0.0397	0.854172			3970.0	8.04028e-09
0.03975	0.838867			3975.0	6.44259e-10
0.0398	0.851621			3980.0	3.81645e-09
0.03985	0.854172			3985.0	1.07524e-08
0.0399	0.846519			3990.0	2.38472e-08
0.03995	0.851621			3995.0	1.87235e-09
0.04	0.843969			4000.0	1.12257e-08
0.04005	0.836316			4005.0	1.46661e-08
0.0401	0.833766			4010.0	2.95672e-09
0.04015	0.841418			4015.0	5.53314e-09
0.0402	0.846519			4020.0	1.14465e-08
0.04025	0.851621			4025.0	6.51558e-10
0.0403	0.851621			4030.0	7.41336e-09
0.04035	0.843969			4035.0	4.31786e-09
0.0404	0.841418			4040.0	8.32882e-09
0.04045	0.836316			4045.0	4.96241e-09
0.0405	0.843969			4050.0	9.53927e-09
0.04055	0.846519			4055.0	9.59531e-09
0.0406	0.846519			4060.0	1.84924e-09
0.04065	0.846519			4065.0	9.11381e-10
0.0407	0.843969			4070.0	3.56113e-10
0.04075	0.843969			4075.0	1.12052e-09
0.0408	0.838867			4080.0	2.1998e-09
0.04085	0.843969			4085.0	7.02633e-09
0.0409	0.846519			4090.0	5.04876e-09
0.04095	0.854172			4095.0	2.03162e-08
0.041	0.843969			4100.0	7.00975e-09
0.04105	0.851621			4105.0	1.6149e-08
0.0411	0.843969			4110.0	6.32598e-08
0.04115	0.841418			4115.0	3.08334e-08
0.0412	0.833766			4120.0	1.6824e-09
0.04125	0.846519			4125.0	1.01041e-08
0.0413	0.84907			4130.0	1.38371e-08
0.04135	0.843969			4135.0	2.71128e-09
0.0414	0.841418			4140.0	4.18044e-09
0.04145	0.843969			4145.0	3.20206e-09
0.0415	0.838867			4150.0	7.76685e-10
0.04155	0.843969			4155.0	3.13582e-09
0.0416	0.841418			4160.0	1.26368e-08
0.04165	0.843969			4165.0	7.22023e-09
0.0417	0.843969			4170.0	9.42822e-10
0.04175	0.856723			4175.0	7.42933e-09
0.0418	0.84907			4180.0	1.50774e-09
0.04185	0.84907			4185.0	4.16007e-09
0.0419	0.841418			4190.0	1.26079e-08
0.04195	0.841418			4195.0	1.35971e-08
0.042	0.836316			4200.0	6.79397e-09
0.04205	0.84907			4205.0	1.53841e-08
0.0421	0.846519			4210.0	2.66735e-08
0.04215	0.854172			4215.0	2.39044e-09
0.0422	0.854172			4220.0	4.99462e-09
0.04225	0.851621			4225.0	1.0135e-08
0.0423	0.843969			4230.0	2.23585e-08
0.04235	0.836316			4235.0	2.06577e-08
0.0424	0.846519			4240.0	1.40474e-08
0.04245	0.843969			4245.0	1.08701e-09
0.0425	0.851621			4250.0	1.58644e-09
0.04255	0.854172			4255.0	1.77784e-08
0.0426	0.84907			4260.0	5.10031e-09
0.04265	0.838867			4265.0	2.69317e-08
0.0427	0.84907			4270.0	3.88266e-08
0.04275	0.838867			4275.0	3.57449e-08
0.0428	0.84907			4280.0	1.31231e-08
0.04285	0.841418			4285.0	7.17435e-09
0.0429	0.846519			4290.0	4.53762e-09
0.04295	0.864375			4295.0	5.14459e-09
0.043	0.851621			4300.0	2.14417e-08
0.04305	0.84907			4305.0	2.75387e-08
0.0431	0.84907			4310.0	1.31345e-08
0.04315	0.836316			4315.0	1.04593e-08
0.0432	0.838867			4320.0	6.68905e-09
0.04325	0.843969			4325.0	8.40579e-09
0.0433	0.84907			4330.0	2.60511e-09
0.04335	0.854172			4335.0	6.69082e-09
0.0434	0.836316			4340.0	4.85118e-11
0.04345	0.84907			4345.0	6.04767e-10
0.0435	0.838867			4350.0	1.70848e-08
0.04355	0.833766			4355.0	3.16089e-08
0.0436	0.841418			4360.0	2.12274e-08
0.04365	0.851621			4365.0	1.11123e-08
0.0437	0.84907			4370.0	6.4767e-09
0.04375	0.84907			4375.0	1.13688e-09
0.0438	0.851621			4380.0	4.89252e-09
0.04385	0.843969			4385.0	3.16091e-08
0.0439	0.841418			4390.0	3.87023e-08
0.04395	0.841418			4395.0	2.4868e-08
0.044	0.836316			4400.0	3.90414e-09
0.04405	0.84907			4405.0	5.22513e-09
0.0441	0.84907			4410.0	9.29154e-09
0.04415	0.84907			4415.0	1.6039e-08
0.0442	0.84907			4420.0	4.55187e-09
0.04425	0.84907			4425.0	2.34308e-10
0.0443	0.84907			4430.0	7.70738e-09
0.04435	0.836316			4435.0	1.36341e-08
0.0444	0.84907			4440.0	1.31193e-08
0.04445	0.84907			4445.0	9.7824e-09
0.0445	0.851621			4450.0	2.42995e-09
0.04455	0.854172			4455.0	1.97946e-10
0.0446	0.84907			4460.0	7.93966e-10
0.04465	0.854172			4465.0	1.97391e-09
0.0447	0.846519			4470.0	5.79028e-09
0.04475	0.84907			4475.0	3.15468e-08
0.0448	0.843969			4480.0	3.56612e-08
0.04485	0.84907			4485.0	8.16839e-09
0.0449	0.84907			4490.0	3.34551e-09
0.04495	0.854172			4495.0	7.9646e-09
0.045	0.851621			4500.0	6.06507e-09
0.04505	0.84907			4505.0	5.92362e-09
0.0451	0.84907			4510.0	1.82018e-08
0.04515	0.841418			4515.0	1.61942e-08
0.0452	0.846519			4520.0	7.76427e-09
0.04525	0.84907			4525.0	4.66753e-09
0.0453	0.843969			4530.0	3.33445e-09
0.04535	0.854172			4535.0	1.68654e-09
0.0454	0.851621			4540.0	7.29843e-09
0.04545	0.84907			4545.0	1.20256e-08
0.0455	0.84907			4550.0	4.97938e-08
0.04555	0.838867			4555.0	4.75758e-08
0.0456	0.841418			4560.0	7.47629e-09
0.04565	0.851621			4565.0	3.07895e-09
0.0457	0.851621			4570.0	2.96863e-09
0.04575	0.851621			4575.0	1.16086e-08
0.0458	0.851621			4580.0	2.2874e-09
0.04585	0.846519			4585.0	1.72413e-10
0.0459	0.854172			4590.0	1.75432e-08
0.04595	0.841418			4595.0	2.44494e-08
0.046	0.84907			4600.0	8.98398e-09
0.04605	0.846519			4605.0	1.29599e-08
0.0461	0.84907			4610.0	2.59927e-09
0.04615	0.851621			4615.0	2.63336e-08
0.0462	0.854172			4620.0	1.08615e-08
0.04625	0.854172			4625.0	2.19848e-09
0.0463	0.843969			4630.0	4.62802e-09
0.04635	0.841418			4635.0	2.45164e-09
0.0464	0.84907			4640.0	3.06e-08
0.04645	0.84907			4645.0	5.73887e-08
0.0465	0.854172			4650.0	3.96751e-08
0.04655	0.851621			4655.0	2.60515e-08
0.0466	0.856723			4660.0	1.25298e-08
0.04665	0.851621			4665.0	2.60882e-08
0.0467	0.851621			4670.0	2.00776e-08
0.04675	0.841418			4675.0	1.87059e-08
0.0468	0.843969			4680.0	2.32513e-09
0.04685	0.854172			4685.0	1.41299e-08
0.0469	0.854172			4690.0	3.37873e-08
0.04695	0.859273			4695.0	1.21941e-08
0.047	0.861824			4700.0	3.55603e-09
0.04705	0.84907			4705.0	1.2158e-09
0.0471	0.854172			4710.0	2.8196e-09
0.04715	0.84907			4715.0	1.09712e-08
0.0472	0.841418			4720.0	8.88923e-09
0.04725	0.843969			4725.0	1.52781e-08
0.0473	0.851621			4730.0	1.29406e-08
0.04735	0.84907			4735.0	1.25854e-10
0.0474	0.851621			4740.0	7.13612e-10
0.04745	0.851621			4745.0	7.44525e-10
0.0475	0.843969			4750.0	9.0833e-10
0.04755	0.854172			4755.0	3.68096e-10
0.0476	0.84907			4760.0	4.6703e-09
0.04765	0.854172			4765.0	1.884e-09
0.0477	0.856723			4770.0	1.29096e-09
0.04775	0.851621			4775.0	2.78017e-09
0.0478	0.856723			4780.0	5.1045e-09
0.04785	0.856723			4785.0	4.98693e-09
0.0479	0.851621			4790.0	8.16208e-09
0.04795	0.84907			4795.0	2.41545e-08
0.048	0.84907			4800.0	1.61917e-08
0.04805	0.854172			4805.0	3.34002e-09
0.0481	0.854172			4810.0	1.1512e-08
0.04815	0.856723			4815.0	1.84009e-08
0.0482	0.854172			4820.0	4.01551e-09
0.04825	0.854172			4825.0	4.96086e-09
0.0483	0.851621			4830.0	2.38192e-08
0.04835	0.84907			4835.0	4.28441e-08
0.0484	0.841418			4840.0	3.8903e-09
0.04845	0.851621			4845.0	3.775e-08
0.0485	0.851621			4850.0	6.79108e-09
0.04855	0.851621			4855.0	1.4859e-08
0.0486	0.851621			4860.0	1.29714e-08
0.04865	0.846519			4865.0	5.95228e-09
0.0487	0.846519			4870.0	8.95925e-09
0.04875	0.843969			4875.0	2.00226e-10
0.0488	0.841418			4880.0	1.50443e-09
0.04885	0.843969			4885.0	5.68783e-10
0.0489	0.856723			4890.0	1.81939e-09
0.04895	0.854172			4895.0	2.65821e-09
0.049	0.84907			4900.0	1.75212e-08
0.04905	0.856723			4905.0	1.55236e-08
0.0491	0.854172			4910.0	8.19635e-09
0.04915	0.846519			4915.0	7.82715e-09
0.0492	0.846519			4920.0	3.06617e-09
0.04925	0.843969			4925.0	5.95176e-09
0.0493	0.84907			4930.0	6.84393e-09
0.04935	0.854172			4935.0	1.3793e-08
0.0494	0.856723			4940.0	3.21774e-08
0.04945	0.851621			4945.0	2.06182e-08
0.0495	0.851621			4950.0	4.1864e-09
0.04955	0.851621			4955.0	1.13528e-08
0.0496	0.838867			4960.0	3.69051e-09
0.04965	0.843969			4965.0	3.36477e-09
0.0497	0.854172			4970.0	2.79648e-08
0.04975	0.856723			4975.0	8.6336e-09
0.0498	0.854172			4980.0	4.33401e-09
0.04985	0.856723			4985.0	3.35846e-09
0.0499	0.84907			4990.0	1.55329e-09
0.04995	0.84907			4995.0	4.64132e-10
0.05	0.841418			5000.0	4.00375e-09
0.05005	0.841418			5005.0	1.17356e-08
0.0501	0.84907			5010.0	2.99853e-09
0.05015	0.846519			5015.0	1.4131e-08
0.0502	0.854172			5020.0	1.73249e-08
0.05025	0.856723			5025.0	3.34031e-09
0.0503	0.859273			5030.0	1.34193e-09
0.05035	0.854172			5035.0	3.80857e-09
0.0504	0.843969			5040.0	7.98611e-09
0.05045	0.851621			5045.0	1.23981e-08
0.0505	0.841418			5050.0	1.7435e-08
0.05055	0.843969			5055.0	9.81534e-09
0.0506	0.84907			5060.0	2.14585e-11
0.05065	0.846519			5065.0	1.75585e-09
0.0507	0.854172			5070.0	1.30586e-08
0.05075	0.854172			5075.0	1.71317e-08
0.0508	0.84907			5080.0	1.49451e-08
0.05085	0.856723			5085.0	3.42125e-09
0.0509	0.851621			5090.0	1.7771e-08
0.05095	0.846519			5095.0	4.11715e-09
0.051	0.851621			5100.0	2.49581e-09
0.05105	0.851621			5105.0	7.01256e-09
0.0511	0.856723			5110.0	1.16483e-08
0.05115	0.864375			5115.0	1.33269e-08
0.0512	0.84907			5120.0	7.64446e-09
0.05125	0.846519			5125.0	9.46399e-09
0.0513	0.851621			5130.0	1.81788e-08
0.05135	0.84907			5135.0	3.75754e-08
0.0514	0.854172			5140.0	3.17604e-08
0.05145	0.851621			5145.0	1.04378e-08
0.0515	0.84907			5150.0	3.61275e-09
0.05155	0.851621			5155.0	3.61951e-10
0.0516	0.854172			5160.0	1.39389e-08
0.05165	0.854172			5165.0	4.18144e-09
0.0517	0.846519			5170.0	6.98996e-09
0.05175	0.851621			5175.0	1.63377e-09
0.0518	0.851621			5180.0	6.43072e-10
0.05185	0.84907			5185.0	1.81961e-09
0.0519	0.859273			5190.0	6.36938e-09
0.05195	0.859273			5195.0	1.79255e-08
0.052	0.84907			5200.0	7.60769e-09
0.05205	0.851621			5205.0	2.47957e-09
0.0521	0.843969			5210.0	4.30658e-08
0.05215	0.851621			5215.0	4.14608e-08
0.0522	0.843969			5220.0	2.48179e-08
0.05225	0.854172			5225.0	4.50234e-09
0.0523	0.851621			5230.0	7.78446e-09
0.05235	0.851621			5235.0	1.04658e-08
0.0524	0.851621			5240.0	3.39021e-09
0.05245	0.84907			5245.0	6.00184e-09
0.0525	0.851621			5250.0	3.36791e-09
0.05255	0.84907			5255.0	1.55328e-08
0.0526	0.84907			5260.0	2.70659e-08
0.05265	0.856723			5265.0	1.16854e-09
0.0527	0.851621			5270.0	1.97197e-08
0.05275	0.854172			5275.0	3.02881e-08
0.0528	0.851621			5280.0	3.18833e-09
0.05285	0.854172			5285.0	1.18004e-08
0.0529	0.851621			5290.0	3.75526e-09
0.05295	0.859273			5295.0	7.24281e-09
0.053	0.851621			5300.0	2.21146e-08
0.05305	0.851621			5305.0	1.15804e-08
0.0531	0.84907			5310.0	4.81654e-10
0.05315	0.84907			5315.0	2.72508e-08
0.0532	0.854172			5320.0	1.84262e-08
0.05325	0.864375			5325.0	4.86189e-10
0.0533	0.859273			5330.0	5.91565e-09
0.05335	0.851621			5335.0	9.5434e-09
0.0534	0.851621			5340.0	2.74308e-08
0.05345	0.84907			5345.0	3.16011e-08
0.0535	0.841418			5350.0	1.14632e-09
0.05355	0.854172			5355.0	9.35998e-09
0.0536	0.846519			5360.0	1.6119e-08
0.05365	0.856723			5365.0	1.35171e-08
0.0537	0.864375			5370.0	2.4894e-09
0.05375	0.851621			5375.0	3.86287e-09
0.0538	0.84907			5380.0	3.7415e-09
0.05385	0.84907			5385.0	2.75839e-08
0.0539	0.851621			5390.0	1.97275e-08
0.05395	0.84907			5395.0	2.90857e-09
0.054	0.854172			5400.0	2.83719e-09
0.05405	0.859273			5405.0	1.69344e-08
0.0541	0.854172			5410.0	1.99299e-08
0.05415	0.856723			5415.0	1.78743e-08
0.0542	0.854172			5420.0	9.958e-09
0.05425	0.851621			5425.0	2.81903e-09
0.0543	0.836316			5430.0	8.69979e-09
0.05435	0.851621			5435.0	6.47328e-08
0.0544	0.854172			5440.0	3.05369e-08
0.05445	0.84907			5445.0	2.66863e-09
0.0545	0.859273			5450.0	3.20144e-08
0.05455	0.851621			5455.0	1.57189e-08
0.0546	0.851621			5460.0	1.08102e-09
0.05465	0.856723			5465.0	6.05555e-10
0.0547	0.851621			5470.0	1.88352e-08
0.05475	0.843969			5475.0	2.78401e-08
0.0548	0.843969			5480.0	6.6441e-09
0.05485	0.846519			5485.0	1.69851e-09
0.0549	0.859273			5490.0	1.76019e-08
0.05495	0.861824			5495.0	3.51939e-08
0.055	0.859273			5500.0	4.73383e-09
0.05505	0.84907			5505.0	5.31621e-11
0.0551	0.838867			5510.0	4.74449e-09
0.05515	0.838867			5515.0	1.50258e-08
0.0552	0.846519			5520.0	1.32316e-08
0.05525	0.854172			5525.0	7.60917e-09
0.0553	0.859273			5530.0	8.46863e-09
0.05535	0.856723			5535.0	2.44851e-08
0.0554	0.859273			5540.0	1.46267e-08
0.05545	0.851621			5545.0	2.50921e-10
0.0555	0.846519			5550.0	1.68293e-08
0.05555	0.843969			5555.0	2.42601e-08
0.0556	0.846519			5560.0	4.71697e-09
0.05565	0.84907			5565.0	1.37717e-08
0.0557	0.856723			5570.0	2.89317e-09
0.05575	0.854172			5575.0	6.13094e-10
0.0558	0.854172			5580.0	4.74904e-09
0.05585	0.851621			5585.0	1.87188e-08
0.0559	0.846519			5590.0	1.00542e-08
0.05595	0.841418			5595.0	6.06113e-10
0.056	0.838867			5600.0	1.46047e-08
0.05605	0.84907			5605.0	1.27505e-08
0.0561	0.854172			5610.0	1.10717e-08
0.05615	0.854172			5615.0	1.60613e-08
0.0562	0.854172			5620.0	1.15534e-08
0.05625	0.84907			5625.0	3.74368e-09
0.0563	0.841418			5630.0	1.06403e-09
0.05635	0.846519			5635.0	2.03393e-09
0.0564	0.841418			5640.0	1.09935e-08
0.05645	0.851621			5645.0	5.27891e-09
0.0565	0.851621			5650.0	6.77525e-09
0.05655	0.854172			5655.0	9.72414e-09
0.0566	0.84907			5660.0	5.51425e-09
0.05665	0.856723			5665.0	2.28426e-09
0.0567	0.843969			5670.0	1.57631e-08
0.05675	0.859273			5675.0	2.79644e-08
0.0568	0.843969			5680.0	1.00738e-08
0.05685	0.854172			5685.0	6.37244e-09
0.0569	0.854172			5690.0	3.17514e-08
0.05695	0.854172			5695.0	1.236e-08
0.057	0.861824			5700.0	1.43704e-08
0.05705	0.859273			5705.0	2.59155e-08
0.0571	0.856723			5710.0	1.14736e-08
0.05715	0.861824			5715.0	4.90416e-09
0.0572	0.854172			5720.0	2.61416e-09
0.05725	0.854172			5725.0	3.52125e-09
0.0573	0.854172			5730.0	1.28434e-08
0.05735	0.854172			5735.0	1.2016e-08
0.0574	0.84907			5740.0	1.82001e-09
0.05745	0.856723			5745.0	3.4207e-08
0.0575	0.856723			5750.0	2.70975e-08
0.05755	0.854172			5755.0	4.62186e-08
0.0576	0.851621			5760.0	3.29701e-08
0.05765	0.84907			5765.0	3.43989e-10
0.0577	0.846519			5770.0	1.93682e-09
0.05775	0.84907			5775.0	1.20071e-08
0.0578	0.856723			5780.0	5.34157e-09
0.05785	0.854172			5785.0	3.04349e-09
0.0579	0.854172			5790.0	1.49063e-08
0.05795	0.84907			5795.0	9.78503e-09
0.058	0.851621			5800.0	1.9005e-09
0.05805	0.851621			5805.0	5.3515e-09
0.0581	0.838867			5810.0	1.29038e-08
0.05815	0.851621			5815.0	9.18481e-09
0.0582	0.854172			5820.0	4.83382e-10
0.05825	0.859273			5825.0	7.6795e-09
0.0583	0.856723			5830.0	1.5046e-08
0.05835	0.856723			5835.0	8.62962e-09
0.0584	0.851621			5840.0	1.02611e-09
0.05845	0.84907			5845.0	5.66604e-09
0.0585	0.836316			5850.0	6.53843e-09
0.05855	0.851621			5855.0	1.24422e-08
0.0586	0.856723			5860.0	2.70826e-08
0.05865	0.864375			5865.0	3.43585e-08
0.0587	0.859273			5870.0	2.02783e-08
0.05875	0.854172			5875.0	2.55685e-08
0.0588	0.854172			5880.0	1.32775e-08
0.05885	0.84907			5885.0	6.27376e-09
0.0589	0.84907			5890.0	1.46381e-08
0.05895	0.84907			5895.0	4.38412e-09
0.059	0.854172			5900.0	1.71954e-09
0.05905	0.859273			5905.0	1.86426e-09
0.0591	0.856723			5910.0	1.88049e-08
0.05915	0.856723			5915.0	6.39385e-09
0.0592	0.859273			5920.0	8.7611e-09
0.05925	0.851621			5925.0	3.19552e-08
0.0593	0.851621			5930.0	2.80712e-09
0.05935	0.846519			5935.0	1.91679e-08
0.0594	0.856723			5940.0	4.57646e-08
0.05945	0.859273			5945.0	1.82836e-08
0.0595	0.854172			5950.0	2.73759e-08
0.05955	0.854172			5955.0	6.32596e-08
0.0596	0.859273			5960.0	1.89184e-08
0.05965	0.851621			5965.0	2.91176e-09
0.0597	0.843969			5970.0	2.38557e-08
0.05975	0.84907			5975.0	9.51553e-09
0.0598	0.854172			5980.0	5.84633e-09
0.05985	0.856723			5985.0	9.16678e-09
0.0599	0.854172			5990.0	1.41729e-09
0.05995	0.856723			5995.0	9.72039e-09
0.06	0.854172			6000.0	1.26077e-08
0.06005	0.856723			6005.0	4.40783e-10
0.0601	0.843969			6010.0	1.55621e-10
0.06015	0.84907			6015.0	7.86339e-09
0.0602	0.856723			6020.0	2.25276e-08
0.06025	0.854172			6025.0	6.9721e-09
0.0603	0.861824			6030.0	1.37292e-08
0.06035	0.854172			6035.0	6.07109e-08
0.0604	0.861824			6040.0	6.88267e-08
0.06045	0.843969			6045.0	2.13436e-08
0.0605	0.854172			6050.0	5.51005e-09
0.06055	0.854172			6055.0	8.85688e-10
0.0606	0.851621			6060.0	4.15624e-10
0.06065	0.84907			6065.0	9.22964e-09
