Time - piezo	Amplitude - piezo	Unnamed: 2	Unnamed: 3	Frequency [Hz] - piezo (Power Spectrum)	Amplitude - piezo (Power Spectrum)
0.01315	0.000583518			1315.0	1.12779e-10
0.0132	0.00695441			1320.0	1.92917e-09
0.01325	0.00440605			1325.0	1.54041e-10
0.0133	0.00695441			1330.0	1.18409e-10
0.01335	0.0107769			1335.0	4.40174e-10
0.0134	0.0107769			1340.0	2.92406e-11
0.01345	0.0120511			1345.0	1.2316e-09
0.0135	0.0145995			1350.0	2.3841e-09
0.01355	0.0133253			1355.0	1.53449e-09
0.0136	0.018422			1360.0	7.64132e-09
0.01365	0.0260671			1365.0	9.80319e-09
0.0137	0.0286154			1370.0	5.52603e-09
0.01375	0.0222446			1375.0	1.65929e-09
0.0138	0.0260671			1380.0	2.89288e-09
0.01385	0.0298896			1385.0	3.63139e-09
0.0139	0.032438			1390.0	1.78785e-09
0.01395	0.032438			1395.0	2.18506e-09
0.014	0.0349863			1400.0	2.47108e-09
0.01405	0.0388089			1405.0	5.83777e-09
0.0141	0.032438			1410.0	3.26971e-09
0.01415	0.0311638			1415.0	6.72674e-10
0.0142	0.032438			1420.0	7.89976e-10
0.01425	0.0311638			1425.0	5.5447e-10
0.0143	0.0247929			1430.0	2.39331e-09
0.01435	0.0260671			1435.0	1.76617e-09
0.0144	0.0209704			1440.0	1.57785e-09
0.01445	0.0222446			1445.0	1.21339e-09
0.0145	0.0209704			1450.0	6.68859e-10
0.01455	0.0145995			1455.0	3.09012e-09
0.0146	0.0107769			1460.0	8.4858e-09
0.01465	0.0107769			1465.0	1.00413e-08
0.0147	0.00822859			1470.0	7.97991e-09
0.01475	0.0018577			1475.0	8.40081e-09
0.0148	-0.0045132			1480.0	4.1587e-09
0.01485	-0.00069066			1485.0	9.84119e-11
0.0149	0.000583518			1490.0	4.21502e-09
0.01495	-0.00196484			1495.0	2.51951e-09
0.015	-0.00323902			1500.0	6.32722e-10
0.01505	-0.00706155			1505.0	1.23395e-09
0.0151	-0.00706155			1510.0	6.84231e-10
0.01515	-0.00323902			1515.0	4.07837e-09
